date,price
2022-07-23,150.4065852192286
2022-07-24,147.75082440575173
2022-07-25,148.7584563478036
2022-07-26,150.7248258616608
2022-07-27,147.18585293007516
2022-07-28,146.78827105488375
2022-07-29,147.199846248558
2022-07-30,139.89619073837198
2022-07-31,141.6763701111382
2022-08-01,139.1991558315026
2022-08-02,139.98198134522727
2022-08-03,138.82408073860444
2022-08-04,133.8653914031547
2022-08-05,132.23116712888623
2022-08-06,131.0924180053272
2022-08-07,129.14663775528285
2022-08-08,128.84778194221408
2022-08-09,129.97474558684038
2022-08-10,129.94796987539695
2022-08-11,124.82079410360876
2022-08-12,123.61068930390962
2022-08-13,121.8353572958737
2022-08-14,120.71590439794922
2022-08-15,123.72841258724455
2022-08-16,123.0548331288408
2022-08-17,126.64394565176165
2022-08-18,121.23517376409627
2022-08-19,126.57029258576425
2022-08-20,127.50914920062002
2022-08-21,123.70979304699777
2022-08-22,126.95838794585002
2022-08-23,128.09160420662874
2022-08-24,128.84683948542965
2022-08-25,126.22579431557149
2022-08-26,129.5573797843347
2022-08-27,127.4693506273323
2022-08-28,127.2671190257436
2022-08-29,130.15382245427801
2022-08-30,125.56673358207249
2022-08-31,121.1298825515101
2022-09-01,118.94103557889552
2022-09-02,124.09837204068043
2022-09-03,121.90911448510008
2022-09-04,121.71489882974419
2022-09-05,122.41233324796657
2022-09-06,120.83003824271321
2022-09-07,122.22675792795218
2022-09-08,119.29594199637444
2022-09-09,119.53123134497017
2022-09-10,120.5332325324909
2022-09-11,124.48017704812501
2022-09-12,121.58130094711053
2022-09-13,121.80232396282636
2022-09-14,124.61243290383906
2022-09-15,125.02578409224273
2022-09-16,130.0798950353617
2022-09-17,130.7707190484911
2022-09-18,132.9397194645849
2022-09-19,137.08051607360474
2022-09-20,138.20349103327396
2022-09-21,136.9066068276476
2022-09-22,139.66569945849037
2022-09-23,137.57230821224826
2022-09-24,137.94899310640758
2022-09-25,137.59620644639358
2022-09-26,138.264984567234
2022-09-27,139.77519735429755
2022-09-28,140.1246950418507
2022-09-29,138.64218113154726
2022-09-30,141.1351658764479
2022-10-01,140.03098979004199
2022-10-02,138.9680477883708
2022-10-03,140.03076366776975
2022-10-04,138.29474243317247
2022-10-05,139.8503299238079
2022-10-06,139.036853530627
2022-10-07,140.08591411988255
2022-10-08,138.0716766230688
2022-10-09,133.87554377344748
2022-10-10,138.86273104199773
2022-10-11,137.33937959417543
2022-10-12,136.227194993572
2022-10-13,139.3175278500722
2022-10-14,135.79900864172728
2022-10-15,140.7287291253081
2022-10-16,139.49357270227026
2022-10-17,140.5375386367699
2022-10-18,142.88430859798055
2022-10-19,142.57190902663936
2022-10-20,143.33301995731978
2022-10-21,137.6992968099635
2022-10-22,147.5424190147141
2022-10-23,139.75489754749213
2022-10-24,142.5440608072907
2022-10-25,146.09215457790648
2022-10-26,143.10814668385441
2022-10-27,140.44635403377467
2022-10-28,141.79607486315663
2022-10-29,140.24186990142877
2022-10-30,136.07975971894746
2022-10-31,136.0716570453797
2022-11-01,134.0088545431285
2022-11-02,133.38124261495088
2022-11-03,134.9965755081691
2022-11-04,129.96800925779004
2022-11-05,130.5535393144412
2022-11-06,128.2837937901932
2022-11-07,127.90679016330493
2022-11-08,126.63625230765251
2022-11-09,120.47492826028838
2022-11-10,128.60661696750321
2022-11-11,128.23563305179582
2022-11-12,126.30038044421734
2022-11-13,128.126504236274
2022-11-14,127.59877372598811
2022-11-15,129.19650232945392
2022-11-16,130.40496020799245
2022-11-17,128.47967465930898
2022-11-18,132.24107839426355
2022-11-19,132.627696927846
2022-11-20,134.46866709856434
2022-11-21,134.93980526564576
2022-11-22,136.64373867725652
2022-11-23,134.92090938463062
2022-11-24,137.38926915343382
2022-11-25,137.8889334639814
2022-11-26,135.76434795386953
2022-11-27,135.28035880156952
2022-11-28,135.67331247364646
2022-11-29,135.7616597363705
2022-11-30,134.26331001132914
2022-12-01,132.87928214156395
2022-12-02,138.3843946702729
2022-12-03,130.97666927103612
2022-12-04,132.5611864107949
2022-12-05,134.06757186820968
2022-12-06,130.90991803318138
2022-12-07,136.2296901859289
2022-12-08,135.38591220799972
2022-12-09,135.37801114331435
2022-12-10,140.0571609535738
2022-12-11,137.3561692073126
2022-12-12,143.56995173436275
2022-12-13,146.05329607725287
2022-12-14,146.09654724613355
2022-12-15,150.9813012713493
2022-12-16,149.38627700225717
2022-12-17,152.50626176439496
2022-12-18,153.7903713702389
2022-12-19,155.47078594475136
2022-12-20,157.71688741201373
2022-12-21,157.5928004532555
2022-12-22,159.05973605695507
2022-12-23,160.0521087253426
2022-12-24,163.5442018490672
2022-12-25,160.86799952328755
2022-12-26,161.32487724121788
2022-12-27,169.3478464085549
2022-12-28,163.8189418867945
2022-12-29,165.1624999822886
2022-12-30,162.56072191646805
2022-12-31,161.64865933844558
