date,price
2022-07-22,151.0161900260416
2022-07-23,153.1346043399985
2022-07-24,147.1682085177864
2022-07-25,149.91131877235554
2022-07-26,147.8719076077309
2022-07-27,149.63466220766915
2022-07-28,149.52776764979927
2022-07-29,144.23777318286943
2022-07-30,144.68323296236468
2022-07-31,141.39521336537132
2022-08-01,136.516600611238
2022-08-02,139.0305126093227
2022-08-03,138.61956029670966
2022-08-04,134.75360427414472
2022-08-05,134.73382813576515
2022-08-06,129.9685193131739
2022-08-07,129.12187252524092
2022-08-08,127.42444059331412
2022-08-09,123.68612163220698
2022-08-10,125.15087735183515
2022-08-11,129.03998755432374
2022-08-12,122.78882513380645
2022-08-13,126.0932649585737
2022-08-14,119.78785273467165
2022-08-15,124.81359255719919
2022-08-16,124.50246396141162
2022-08-17,121.05541264514501
2022-08-18,126.88109815285125
2022-08-19,127.0753959171244
2022-08-20,125.74295909588686
2022-08-21,125.42760526825816
2022-08-22,126.68305437419006
2022-08-23,128.86082917667895
2022-08-24,127.21973119283781
2022-08-25,128.61150960906016
2022-08-26,127.32949610927403
2022-08-27,124.779664931566
2022-08-28,126.77484203010034
2022-08-29,125.70066733277679
2022-08-30,125.01800099660248
2022-08-31,121.2367432272181
2022-09-01,122.26543159695701
2022-09-02,118.9062048126477
2022-09-03,117.88400294765403
2022-09-04,122.42810754287126
2022-09-05,123.13032973548654
2022-09-06,119.00627169348154
2022-09-07,120.75976614815885
2022-09-08,121.17603489091942
2022-09-09,123.58967517261662
2022-09-10,117.86649985823189
2022-09-11,118.2210850302123
2022-09-12,122.56400769712822
2022-09-13,121.04653677993703
2022-09-14,125.53631673690823
2022-09-15,124.45267111590479
2022-09-16,127.94576803869147
2022-09-17,130.63175676064515
2022-09-18,130.75957908505384
2022-09-19,132.6863871857141
2022-09-20,134.4463312483751
2022-09-21,139.94288631274802
2022-09-22,140.34014157530382
2022-09-23,139.44814597434677
2022-09-24,143.43190143833257
2022-09-25,139.29627941749857
2022-09-26,139.6981064649182
2022-09-27,139.3217987673021
2022-09-28,142.79963229982351
2022-09-29,142.0822410625944
2022-09-30,141.8897119940721
2022-10-01,139.0731432768887
2022-10-02,134.45014790180426
2022-10-03,142.0000026257554
2022-10-04,135.49326017057808
2022-10-05,138.34330503464204
2022-10-06,134.18753152905833
2022-10-07,137.98380742555844
2022-10-08,134.32147852857207
2022-10-09,136.99345166586795
2022-10-10,135.6426411192683
2022-10-11,138.00035063689754
2022-10-12,132.58665512535958
2022-10-13,133.27183154997
2022-10-14,142.58632629016876
2022-10-15,139.1887728392322
2022-10-16,142.17457312473294
2022-10-17,140.19031325510662
2022-10-18,142.02529991806975
2022-10-19,141.2870357206093
2022-10-20,146.23256954393563
2022-10-21,143.25995610690438
2022-10-22,143.05670810455786
2022-10-23,141.4350456162017
2022-10-24,142.20410357085393
2022-10-25,144.44711036430067
2022-10-26,139.61070621288874
2022-10-27,143.79597673314893
2022-10-28,138.00993871275344
2022-10-29,141.60199198174067
2022-10-30,137.42444057601466
2022-10-31,132.55497346790048
2022-11-01,132.09420722730937
2022-11-02,131.65478624877395
2022-11-03,129.41739553782574
2022-11-04,129.3493591778197
2022-11-05,131.44526221805745
2022-11-06,128.111672513361
2022-11-07,128.23641540992207
2022-11-08,128.76097200670029
2022-11-09,124.48622985985426
2022-11-10,130.1916334579253
2022-11-11,125.61097425004753
2022-11-12,128.62541803040352
2022-11-13,126.86028695042481
2022-11-14,128.57477531582347
2022-11-15,128.01001502564074
2022-11-16,130.47201453481136
2022-11-17,133.01777786515134
2022-11-18,134.46212299012893
2022-11-19,133.46955775481672
2022-11-20,131.18173489115318
2022-11-21,134.0206416674446
2022-11-22,135.34011503700285
2022-11-23,136.58755370140287
2022-11-24,136.60153343112088
2022-11-25,136.8166276823775
2022-11-26,135.24323787439906
2022-11-27,134.5757336169736
2022-11-28,136.25950767596754
2022-11-29,136.51660759772543
2022-11-30,135.70635143424363
2022-12-01,131.82978676219057
2022-12-02,136.36327049238662
2022-12-03,134.6176192637403
2022-12-04,137.0821378924679
2022-12-05,134.52353278258852
2022-12-06,134.67924713791177
2022-12-07,131.78476329416495
2022-12-08,136.73427198359258
2022-12-09,135.79894295383932
2022-12-10,136.48904614370704
2022-12-11,139.45532353806044
2022-12-12,144.63802408521218
2022-12-13,142.28318737484946
2022-12-14,142.40353298915977
2022-12-15,147.51325339335816
2022-12-16,147.8661823244895
2022-12-17,153.08736374390799
2022-12-18,153.6825766996999
2022-12-19,154.46895925623053
2022-12-20,154.3960271312544
2022-12-21,157.4429063659563
2022-12-22,156.13255308989028
2022-12-23,164.31279645722103
2022-12-24,156.44592966912512
2022-12-25,165.26083030395594
2022-12-26,164.07806263239436
2022-12-27,163.62295290863892
2022-12-28,165.20492324270418
2022-12-29,163.40670162803946
2022-12-30,163.41879246964896
2022-12-31,163.56283545390556
